frame_id,emotions_1,emotions_2,emotions_3,emotions_4
1768,fear,,
1769,fear,,
1770,fear,,
1771,fear,,
1772,sad,,
1773,sad,,
1774,sad,,
1775,sad,,
1776,sad,,
1777,fear,,
1778,fear,,
1779,sad,,
1780,happy,,
1781,sad,,
1782,sad,,
1783,sad,,
1784,happy,,
1785,happy,,
1786,happy,,
1787,happy,,
1788,fear,,
1789,fear,,
1790,fear,,
1791,sad,,
1792,sad,,
1793,sad,,
1794,sad,,
1795,sad,,
1796,sad,,
1797,sad,,
1798,sad,,
1799,sad,,
1800,sad,,
1801,sad,,
1802,sad,,
1803,sad,,
1804,sad,,
1805,sad,,
1806,sad,,
1807,sad,,
1808,sad,,
1809,fear,,
1810,fear,,
1811,sad,,
1812,sad,,
1813,fear,,
1814,sad,,
1815,,,
1816,,,
1817,fear,,
1818,fear,,
1819,fear,,
1820,sad,,
1821,fear,,
1822,neutral,,
1823,neutral,,
1824,fear,,
1825,neutral,,
1826,neutral,,
1827,neutral,,
1828,neutral,,
1829,neutral,,
1830,angry,,
1831,angry,,
1832,angry,,
1833,sad,,
1834,angry,,
1835,sad,,
1836,sad,,
1837,sad,,
1838,sad,,
1839,angry,,
1840,neutral,,
1841,angry,,
1842,angry,,
1843,sad,,
1844,angry,,
1845,angry,,
1846,angry,,
1847,angry,,
1848,angry,,
1849,angry,,
1850,angry,,
1851,angry,,
1852,angry,,
1853,angry,,
1854,angry,,
1855,angry,,
1856,angry,,
1857,angry,,
1858,angry,,
1859,angry,,
1860,neutral,,
1861,neutral,,
1862,angry,,
1863,sad,,
1864,angry,,
1865,sad,,
1866,neutral,,
1867,neutral,,
1868,sad,,
1869,angry,,
1870,angry,,
1871,angry,,
1872,angry,,
1873,sad,,
1874,neutral,,
1875,neutral,,
1876,neutral,,
1877,sad,,
1878,sad,,
1879,sad,,
1880,sad,,
1881,neutral,,
1882,neutral,,
1883,neutral,,
1884,neutral,,
1885,neutral,,
1886,neutral,,
1887,angry,,
1888,angry,,
1889,angry,,
1890,angry,,
1891,angry,,
1892,angry,,
1893,angry,,
1894,fear,,
1895,fear,,
1896,fear,,
1897,fear,,
1898,fear,,
1899,fear,,
1900,angry,,
1901,,,
1902,,,
1903,,,
1904,,,
1905,,,
1906,sad,,
1907,,,
1908,angry,,
1909,angry,,
1910,angry,,
1911,angry,,
1912,angry,,
1913,angry,,
1914,angry,,
1915,angry,,
1916,angry,,
1917,,,
1918,,,
1919,,,
1920,angry,,
1921,angry,,
1922,angry,,
1923,,,
1924,,,
1925,,,
1926,,,
1927,,,
1928,,,
1929,,,
1930,,,
1931,,,
1932,,,
1933,,,
1934,,,
1935,,,
1936,,,
1937,,,
1938,,,
1939,,,
1940,,,
1941,,,
1942,,,
1943,,,
1944,,,
1945,,,
1946,,,
1947,,,
1948,,,
1949,,,
1950,,,
1951,,,
1952,,,
1953,,,
1954,,,
1955,,,
1956,,,
1957,,,
1958,,,
1959,,,
1960,,,
1961,,,
1962,,,
1963,sad,,
1964,,,
1965,,,
1966,,,
1967,,,
1968,,,
1969,,,
1970,,,
1971,,,
1972,,,
1973,,,
1974,,,
1975,,,
1976,,,
1977,,,
1978,,,
1979,,,
1980,,,
1981,,,
1982,,,
1983,,,
1984,,,
1985,,,
1986,,,
1987,,,
1988,,,
1989,,,
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,,,
1998,,,
1999,,,
2000,,,
2001,,,
2002,,,
2003,,,
2004,,,
2005,,,
2006,,,
2007,,,
2008,,,
2009,,,
2010,,,
2011,,,
2012,,,
2013,,,
2014,,,
2015,,,
2016,,,
2017,,,
2018,,,
2019,,,
2020,,,
2021,,,
2022,,,
2023,,,
2024,,,
2025,,,
2026,,,
2027,,,
2028,,,
2029,,,
2030,,,
2031,,,
2032,,,
2033,,,
2034,,,
2035,,,
2036,,,
2037,,,
2038,,,
2039,,,
2040,,,
2041,,,
2042,,,
2043,,,
2044,,,
2045,,,
2046,,,
2047,,,
2048,,,
2049,,,
2050,,,
2051,,,
2052,,,
2053,,,
2054,,,
2055,,,
2056,,,
2057,,,
2058,,,
2059,,,
2060,,,
2061,,,
2062,,,
2063,,,
2064,,,
2065,,,
2066,,,
2067,,,
2068,,,
2069,,,
2070,,,
2071,,,
2072,,,
2073,,,
2074,,,
2075,,,
2076,,,
2077,,,
2078,,,
2079,,,
2080,,,
2081,,,
2082,,,
2083,,,
2084,,,
2085,,,
2086,,,
2087,,,
2088,,,
2089,,,
2090,,,
2091,,,
2092,,,
2093,,,
2094,,,
2095,,,
2096,,,
2097,,,
2098,,,
2099,,,
2100,,,
2101,,,
2102,,,
2103,,,
2104,,,
2105,,,
2106,,,
2107,,,
2108,,,
2109,,,
2110,,,
2111,,,
2112,,,
2113,,,
2114,,,
2115,,,
2116,,,
2117,,,
2118,,,
2119,,,
2120,,,
2121,,,
2122,,,
2123,,,
2124,,,
2125,,,
2126,,,
2127,,,
2128,,,
2129,,,
2130,,,
2131,,,
2132,,,
2133,,,
2134,,,
2135,,,
2136,,,
2137,,,
2138,,,
2139,,,
2140,,,
2141,,,
2142,,,
2143,,,
2144,,,
2145,,,
2146,,,
2147,,,
2148,,,
2149,,,
2150,,,
2151,,,
2152,,,
2153,,,
2154,,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,,,
2161,,,
2162,,,
2163,,,
2164,,,
2165,,,
2166,,,
2167,,,
2168,,,
2169,,,
2170,,,
2171,,,
2172,,,
2173,,,
2174,,,
2175,,,
2176,,,
2177,,,
2178,,,
2179,,,
2180,,,
2181,,,
2182,,,
2183,,,
2184,,,
2185,,,
2186,,,
2187,,,
2188,,,
2189,,,
2190,,,
2191,,,
2192,,,
2193,,,
2194,,,
2195,,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,,,
2201,,,
2202,,,
2203,,,
2204,,,
2205,,,
2206,,,
2207,,,
2208,,,
2209,,,
2210,,,
2211,,,
2212,,,
2213,,,
2214,,,
2215,,,
2216,,,
2217,,,
2218,,,
2219,,,
2220,,,
2221,,,
2222,,,
2223,,,
2224,,,
2225,,,
2226,,,
2227,,,
2228,,,
2229,,,
2230,,,
2231,,,
2232,,,
2233,,,
2234,,,
2235,,,
2236,,,
2237,,,
2238,,,
2239,,,
2240,,,
2241,,,
2242,,,
2243,,,
2244,,,
2245,,,
2246,,,
2247,,,
2248,,,
2249,,,
2250,,,
2251,,,
2252,,,
2253,,,
2254,,,
2255,,,
2256,,,
2257,,,
2258,,,
2259,,,
2260,,,
2261,,,
2262,,,
2263,,,
2264,,,
2265,,,
2266,,,
2267,,,
2268,,,
2269,,,
2270,,,
2271,,,
2272,,,
2273,,,
2274,,,
2275,,,
2276,,,
2277,,,
2278,,,
2279,,,
2280,,,
2281,,,
2282,,,
2283,,,
2284,,,
2285,,,
2286,,,
2287,,,
2288,,,
2289,,,
2290,,,
2291,,,
2292,,,
2293,,,
2294,,,
2295,,,
2296,,,
2297,,,
2298,,,
2299,,,
2300,,,
2301,,,
2302,,,
2303,,,
2304,,,
2305,,,
2306,,,
2307,,,
2308,,,
2309,,,
2310,,,
2311,,,
2312,,,
2313,,,
2314,,,
2315,,,
2316,,,
2317,,,
2318,,,
2319,,,
2320,,,
2321,,,
2322,,,
2323,,,
2324,,,
2325,,,
2326,,,
2327,,,
2328,,,
2329,,,
2330,,,
2331,,,
2332,,,
2333,,,
2334,,,
2335,,,
2336,,,
2337,,,
2338,,,
2339,,,
2340,,,
2341,,,
2342,,,
2343,,,
2344,,,
2345,,,
2346,,,
2347,,,
2348,,,
2349,,,
2350,,,
2351,,,
2352,,,
2353,,,
2354,,,
2355,,,
2356,,,
2357,,,
2358,,,
2359,,,
2360,,,
2361,,,
2362,,,
2363,,,
2364,,,
2365,,,
2366,,,
2367,,,
2368,,,
2369,,,
2370,fear,,
2371,fear,,
2372,fear,,
2373,fear,,
2374,fear,,
2375,fear,,
2376,fear,,
2377,fear,,
2378,fear,,
2379,fear,,
2380,fear,,
2381,fear,,
2382,angry,,
2383,angry,,
2384,fear,,
2385,fear,,
2386,fear,,
2387,fear,,
2388,fear,,
2389,fear,,
2390,fear,,
2391,fear,,
2392,fear,,
2393,fear,,
2394,fear,,
2395,fear,,
2396,fear,,
2397,fear,,
2398,fear,,
2399,angry,,
2400,,,
2401,,,
2402,,,
2403,,,
2404,,,
2405,,,
2406,,,
2407,,,
2408,,,
2409,,,
2410,,,
2411,,,
2412,,,
2413,,,
2414,,,
2415,,,
2416,,,
2417,,,
2418,,,
2419,,,
2420,,,
2421,,,
2422,,,
2423,,,
2424,,,
2425,,,
2426,,,
2427,,,
2428,,,
2429,,,
2430,,,
2431,,,
2432,,,
2433,,,
2434,,,
2435,,,
2436,,,
2437,,,
2438,,,
2439,,,
2440,,,
2441,,,
2442,,,
2443,,,
2444,,,
2445,,,
2446,,,
2447,,,
2448,,,
2449,,,
2450,,,
2451,,,
2452,,,
2453,,,
2454,,,
2455,,,
2456,,,
2457,,,
2458,,,
2459,,,
2460,,,
2461,,,
2462,,,
2463,,,
2464,,,
2465,,,
2466,,,
2467,,,
2468,,,
2469,,,
2470,,,
2471,,,
2472,,,
2473,,,
2474,,,
2475,,,
2476,,,
2477,,,
2478,,,
2479,,,
2480,,,
2481,,,
2482,,,
2483,,,
2484,,,
2485,,,
2486,,,
2487,,,
2488,,,
2489,,,
2490,,,
2491,,,
2492,,,
2493,,,
2494,,,
2495,,,
2496,,,
2497,,,
2498,,,
2499,,,
2500,,,
2501,,,
2502,,,
2503,,,
2504,,,
2505,,,
2506,,,
2507,,,
2508,,,
2509,,,
2510,,,
2511,,,
2512,,,
2513,,,
2514,,,
2515,,,
2516,,,
2517,,,
2518,,,
2519,,,
2520,,,
2521,,,
2522,,,
2523,,,
2524,,,
2525,,,
2526,,,
2527,,,
2528,,,
2529,,,
2530,,,
2531,,,
2532,,,
2533,,,
2534,,,
2535,,,
2536,,,
2537,,,
2538,,,
2539,,,
2540,,,
2541,,,
2542,,,
2543,,,
2544,,,
2545,,,
2546,,,
2547,,,
2548,,,
2549,,,
2550,,,
2551,,,
2552,,,
2553,,,
2554,,,
2555,,,
2556,,,
2557,,,
2558,,,
2559,,,
2560,,,
2561,,,
2562,,,
2563,,,
2564,,,
2565,,,
2566,,,
2567,,,
2568,,,
2569,,,
2570,,,
2571,,,
2572,,,
2573,,,
2574,,,
2575,,,
2576,,,
2577,,,
2578,,,
2579,,,
2580,,,
2581,,,
2582,,,
2583,,,
2584,,,
2585,,,
2586,,,
2587,,,
2588,,,
2589,,,
2590,,,
2591,,,
2592,,,
2593,,,
2594,fear,,
2595,neutral,,
2596,,,
2597,fear,,
2598,fear,,
2599,fear,,
2600,fear,,
2601,fear,,
2602,,,
2603,,,
2604,,,
2605,,,
2606,,,
2607,,,
2608,,,
2609,,,
2610,,,
2611,,,
2612,,,
2613,,,
2614,,,
2615,,,
2616,,,
2617,,,
2618,,,
2619,,,
2620,,,
2621,,,
2622,,,
2623,,,
2624,,,
2625,,,
2626,,,
2627,,,
2628,,,
2629,,,
2630,,,
2631,,,
2632,,,
2633,,,
2634,,,
2635,,,
2636,,,
2637,,,
2638,angry,,
2639,fear,,
2640,fear,,
2641,fear,,
2642,fear,,
2643,fear,,
2644,neutral,,
2645,,,
2646,,,
2647,,,
2648,,,
2649,,,
2650,,,
2651,,,
2652,,,
2653,,,
2654,,,
2655,,,
2656,,,
2657,,,
2658,,,
2659,,,
2660,,,
2661,,,
2662,,,
2663,angry,,
2664,angry,,
2665,fear,,
2666,angry,,
2667,fear,,
2668,fear,,
2669,fear,,
2670,fear,,
2671,fear,,
2672,fear,,
2673,fear,,
2674,fear,,
2675,fear,,
2676,fear,,
2677,fear,,
2678,fear,,
2679,fear,,
2680,fear,,
2681,fear,,
2682,fear,,
2683,fear,,
2684,fear,,
2685,fear,,
2686,fear,,
2687,fear,,
2688,fear,,
2689,fear,,
2690,fear,,
2691,,,
2692,,,
2693,fear,,
2694,fear,,
2695,fear,,
2696,fear,,
2697,fear,,
2698,fear,,
2699,fear,,
2700,fear,,
2701,fear,,
2702,fear,,
2703,fear,,
2704,fear,,
2705,fear,,
2706,fear,,
2707,fear,,
2708,fear,,
2709,fear,,
2710,fear,,
2711,fear,,
2712,fear,,
2713,fear,,
2714,fear,,
2715,sad,,
2716,fear,,
2717,fear,,
2718,fear,,
2719,sad,,
2720,fear,,
2721,fear,,
2722,fear,,
2723,fear,,
2724,fear,,
2725,fear,,
2726,fear,,
2727,fear,,
2728,fear,,
2729,fear,,
2730,fear,,
2731,fear,,
2732,fear,,
2733,fear,,
2734,fear,,
2735,fear,,
2736,fear,,
2737,fear,,
2738,fear,,
2739,fear,,
2740,fear,,
2741,fear,,
2742,fear,,
2743,fear,,
2744,fear,,
2745,fear,,
2746,fear,,
2747,fear,,
2748,fear,,
2749,fear,,
2750,fear,,
2751,fear,,
2752,fear,,
2753,sad,,
2754,sad,,
2755,fear,,
2756,,,
2757,,,
2758,,,
2759,fear,,
2760,,,
2761,,,
2762,,,
2763,,,
2764,,,
2765,,,
2766,,,
2767,,,
2768,,,
2769,,,
2770,,,
2771,,,
2772,,,
2773,,,
2774,,,
2775,,,
2776,,,
2777,,,
2778,,,
2779,,,
2780,,,
2781,,,
2782,,,
2783,,,
2784,,,
2785,,,
2786,,,
2787,,,
2788,,,
2789,,,
2790,,,
2791,,,
2792,,,
2793,,,
2794,,,
2795,,,
2796,,,
2797,,,
2798,,,
2799,,,
2800,,,
2801,,,
2802,,,
2803,,,
2804,,,
2805,,,
2806,,,
2807,,,
2808,,,
2809,,,
2810,,,
2811,,,
2812,,,
2813,,,
2814,,,
2815,,,
2816,,,
2817,,,
2818,,,
2819,,,
2820,,,
2821,,,
2822,,,
2823,,,
2824,,,
2825,,,
2826,,,
2827,,,
2828,,,
2829,,,
2830,,,
2831,,,
2832,,,
2833,,,
2834,,,
2835,,,
2836,,,
2837,,,
2838,,,
2839,,,
2840,,,
2841,,,
2842,,,
2843,,,
2844,,,
2845,,,
2846,,,
2847,,,
2848,,,
2849,,,
2850,,,
2851,,,
2852,,,
2853,,,
2854,,,
2855,,,
2856,,,
2857,,,
2858,,,
2859,,,
2860,,,
2861,,,
2862,,,
2863,,,
2864,,,
2865,,,
2866,,,
2867,,,
2868,,,
2869,,,
2870,,,
2871,,,
2872,,,
2873,,,
2874,,,
2875,,,
2876,,,
2877,,,
2878,,,
2879,,,
2880,,,
2881,,,
2882,,,
2883,,,
2884,,,
2885,,,
2886,,,
2887,,,
2888,,,
2889,,,
2890,,,
2891,,,
2892,,,
2893,,,
2894,,,
2895,,,
2896,,,
2897,,,
2898,,,
2899,,,
2900,,,
2901,,,
2902,,,
2903,,,
2904,,,
2905,,,
2906,,,
2907,,,
2908,,,
2909,,,
2910,,,
2911,,,
2912,,,
2913,,,
2914,,,
2915,,,
2916,,,
2917,,,
2918,,,
2919,,,
2920,,,
2921,,,
2922,,,
2923,,,
2924,,,
2925,,,
2926,,,
2927,,,
2928,,,
2929,,,
2930,,,
2931,,,
2932,,,
2933,,,
2934,,,
2935,,,
2936,,,
2937,,,
2938,,,
2939,,,
2940,,,
2941,,,
2942,,,
2943,,,
2944,,,
2945,,,
2946,,,
2947,,,
2948,,,
2949,,,
2950,,,
2951,,,
2952,,,
2953,,,
2954,,,
2955,,,
2956,,,
2957,,,
2958,,,
2959,,,
2960,,,
2961,,,
2962,,,
2963,,,
2964,,,
2965,,,
2966,,,
2967,,,
2968,,,
2969,,,
2970,,,
2971,,,
2972,,,
2973,,,
2974,,,
2975,,,
2976,,,
2977,,,
2978,,,
2979,,,
2980,,,
2981,,,
2982,,,
2983,,,
2984,,,
2985,,,
2986,,,
2987,,,
2988,,,
2989,,,
2990,,,
2991,,,
2992,,,
2993,,,
2994,,,
2995,,,
2996,,,
2997,,,
2998,,,
2999,,,
3000,,,
3001,,,
3002,,,
3003,,,
3004,,,
3005,,,
3006,,,
3007,,,
3008,,,
3009,,,
3010,,,
3011,,,
3012,,,
3013,,,
3014,,,
3015,,,
3016,,,
3017,,,
3018,,,
3019,,,
3020,,,
3021,,,
3022,,,
3023,,,
3024,,,
3025,,,
3026,,,
3027,,,
3028,,,
3029,,,
3030,,,
3031,,,
3032,,,
3033,,,
3034,,,
3035,,,
3036,,,
3037,,,
3038,,,
3039,,,
3040,,,
3041,,,
3042,,,
3043,,,
3044,,,
3045,,,
3046,,,
3047,,,
3048,,,
3049,,,
3050,,,
3051,,,
3052,,,
3053,,,
3054,,,
3055,,,
3056,,,
3057,,,
3058,,,
3059,,,
3060,,,
3061,,,
3062,,,
3063,,,
3064,,,
3065,,,
3066,,,
3067,,,
3068,,,
3069,,,
3070,,,
3071,,,
3072,,,
3073,,,
3074,,,
3075,,,
3076,,,
3077,,,
3078,,,
3079,,,
3080,,,
3081,,,
3082,,,
3083,,,
3084,,,
3085,,,
3086,,,
3087,,,
3088,,,
3089,,,
3090,,,
3091,,,
3092,,,
3093,,,
3094,,,
3095,,,
3096,,,
3097,,,
3098,,,
3099,,,
3100,,,
3101,,,
3102,,,
3103,,,
3104,,,
3105,,,
3106,,,
3107,,,
3108,,,
3109,,,
3110,,,
3111,,,
3112,,,
3113,,,
3114,,,
3115,,,
3116,,,
3117,,,
3118,,,
3119,,,
3120,,,
3121,,,
3122,,,
3123,,,
3124,,,
3125,,,
3126,,,
3127,,,
3128,,,
3129,,,
3130,,,
3131,,,
3132,,,
3133,,,
3134,,,
3135,,,
3136,,,
3137,,,
3138,,,
3139,,,
3140,,,
3141,,,
3142,,,
3143,neutral,,
3144,neutral,,
3145,happy,,
3146,happy,,
3147,happy,,
3148,happy,,
3149,neutral,,
3150,neutral,,
3151,neutral,,
3152,happy,,
3153,neutral,,
3154,happy,,
3155,neutral,,
3156,happy,,
3157,happy,,
3158,happy,,
3159,neutral,,
3160,neutral,,
3161,neutral,,
3162,neutral,,
3163,neutral,,
3164,neutral,,
3165,neutral,,
3166,neutral,,
3167,neutral,,
3168,neutral,,
3169,neutral,,
3170,neutral,,
3171,neutral,,
3172,neutral,,
3173,neutral,,
3174,neutral,,
3175,neutral,,
3176,,,
3177,,,
3178,,,
3179,neutral,,
3180,neutral,,
3181,neutral,,
3182,neutral,,
3183,happy,,
3184,happy,,
3185,happy,,
3186,happy,,
3187,happy,,
3188,happy,,
3189,happy,,
3190,happy,,
3191,happy,,
3192,happy,,
3193,happy,,
3194,neutral,,
3195,happy,,
3196,neutral,,
3197,happy,,
3198,happy,,
3199,happy,,
3200,happy,,
3201,happy,,
3202,happy,,
3203,happy,,
3204,happy,,
3205,happy,,
3206,happy,,
3207,happy,,
3208,happy,,
3209,happy,,
3210,happy,,
3211,happy,,
3212,happy,,
3213,happy,,
3214,happy,,
3215,happy,,
3216,happy,,
3217,happy,,
3218,happy,,
3219,happy,,
3220,happy,,
3221,happy,,
3222,happy,,
3223,happy,,
3224,happy,,
3225,happy,,
3226,happy,,
3227,happy,,
3228,happy,,
3229,neutral,,
3230,neutral,,
3231,neutral,,
3232,neutral,,
3233,neutral,,
3234,neutral,,
3235,neutral,,
3236,neutral,,
3237,neutral,,
3238,neutral,,
3239,neutral,,
3240,neutral,,
3241,neutral,,
3242,neutral,,
3243,neutral,,
3244,neutral,,
3245,neutral,,
3246,neutral,,
3247,neutral,,
3248,neutral,,
3249,neutral,,
3250,neutral,,
3251,neutral,,
3252,neutral,,
3253,neutral,,
3254,neutral,,
3255,fear,,
3256,neutral,,
3257,neutral,,
3258,neutral,,
3259,neutral,,
3260,fear,,
3261,neutral,,
3262,neutral,,
3263,neutral,,
3264,neutral,,
3265,neutral,,
3266,neutral,,
3267,neutral,,
3268,neutral,,
3269,neutral,,
3270,neutral,,
3271,neutral,,
3272,neutral,,
3273,neutral,,
3274,neutral,,
3275,neutral,,
3276,neutral,fear,
3277,neutral,fear,
3278,neutral,fear,
3279,neutral,fear,
3280,fear,neutral,
3281,surprise,,
3282,surprise,neutral,neutral
3283,surprise,neutral,neutral
3284,surprise,neutral,neutral
3285,surprise,sad,angry,neutral
3286,neutral,fear,neutral
3287,neutral,surprise,neutral
3288,neutral,surprise,neutral
3289,neutral,fear,
3290,fear,neutral,
3291,fear,neutral,
3292,fear,neutral,
3293,fear,neutral,
3294,fear,neutral,
3295,surprise,neutral,
3296,surprise,neutral,
3297,fear,neutral,
3298,neutral,neutral,
3299,neutral,neutral,
3300,sad,,
3301,sad,,
3302,sad,,
3303,sad,,
3304,sad,,
3305,sad,,
3306,sad,,
3307,angry,,
3308,sad,,
3309,sad,,
3310,sad,,
3311,sad,,
3312,sad,,
3313,sad,,
3314,sad,,
3315,angry,,
3316,angry,,
3317,angry,,
3318,sad,,
3319,angry,,
3320,angry,,
3321,angry,,
3322,angry,,
3323,angry,,
3324,angry,,
3325,sad,,
